genus	family	order	class	phylum	superkingdom	E1.filtered.qc-renamed	E2.filtered.qc-renamed	E3.filtered.qc-renamed	E4.filtered.qc-renamed	E5.filtered.qc-renamed	E6.filtered.qc-renamed	E7.filtered.qc-renamed	N1.filtered.qc-renamed	N2.filtered.qc-renamed	O1.filtered.qc-renamed	O2.filtered.qc-renamed	S1.filtered.qc-renamed
JBGSZR01	Gemmataceae	Gemmatales	Planctomycetia	Planctomycetota	Bacteria									0.0196078431372549			
JBGTFZ01	Bryobacteraceae	Bryobacterales	Terriglobia	Acidobacteriota	Bacteria									0.0196078431372549			
JBGTJY01	GCA-2746185	Hydrogenedentales	Hydrogenedentia	Hydrogenedentota	Bacteria										0.0039999999999998		
JBGTLA01	ZC4RG35	UBA5794	Acidimicrobiia	Actinomycetota	Bacteria									0.0196078431372549			
JBGZFC01	Dysgonomonadaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria								0.0083336620435535	0.0392156862745098	0.008	0.0078740157480314	
JBHAEC01	Veillonellaceae	Veillonellales	Negativicutes	Bacillota	Bacteria		0.0274777114208765	0.0404005112151312			0.0087443803801607		0.0166669953768868	0.0392156862745098	0.0242064467355868	0.08267716535433049	0.0094339622641509
JBHAES01	Propionibacteriaceae	Propionibacteriales	Actinomycetes	Actinomycetota	Bacteria										0.004		
JCVI-SCAAA005	NAC60-12	SAR324	SAR324	SAR324	Bacteria	0.013347938042595	0.016903933451003	0.0026737967914438	0.0102214650766609		0.018048037981670498	0.0454600816522525	0.0750000000000049	0.0196078431372549	0.0200036665904223	0.019685392398181102	0.0402187893232442
JGM124	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota	Bacteria											0.0039370078740157	
JJ008	Chitinophagaceae	Chitinophagales	Bacteroidia	Bacteroidota	Bacteria	0.019831863758139598	0.055661033168127795	0.0270315272579119	0.0153321976149914		0.0256506908850796	0.090920163304505	0.1583333333333431	0.1568627450980392	0.06021377979062251	0.0590552946242872	0.029543356925773
JL08	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota	Bacteria	0.0131578947368421	0.0501392757660167	0.1042780748663101	0.0085178875728364	0.034090909090909	0.0170575693055834				0.0240000000000001		
JOPF074	Streptosporangiaceae	Streptosporangiales	Actinomycetes	Actinomycetota	Bacteria									0.0392156862745098			
JS7-9	Alteromonadaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota	Bacteria										0.0079989396605501		
JSC-12	Leptolyngbyaceae	Leptolyngbyales	Cyanobacteriia	Cyanobacteriota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407			0.0196078431372549		0.003937184388067	0.0201093946616221
JSC188	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Pseudomonadota	Bacteria									0.0392156862745098			
JTS-RE37	Flavobacteriaceae	Flavobacteriales	Bacteroidia	Bacteroidota	Bacteria				0.0034071550255536			0.0227272727272727					
Janibacter	Dermatophilaceae	Actinomycetales	Actinomycetes	Actinomycetota	Bacteria	0.0066739690212975	0.0084092403510488	0.1149732620320855	0.0034071550255536	0.0454545454545454	0.0255521155468369			0.0196078431372549	0.0280000001258077	0.0551182867502715	0.029543356925773
Jannaschia	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota	Bacteria							0.0227272727272727	0.0083333333333333			0.0039370078740157	
Janthinobacterium	Burkholderiaceae	Burkholderiales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.040043814127785	0.058149498055332094	0.016805011880462302	0.0272572402064348		0.11102585931339859	0.090920163304505	0.1500000000000098	0.1568627450980392	0.0642101128929824	0.059056177194543306	0.13952429249803439
Jatrophihabitans	Jatrophihabitantaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Bacteria	0.0197368421052631	0.0306406685236768	0.0106951871657754		0.0113636363636363					0.012		
Jatrophihabitans_A	Jatrophihabitantaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Bacteria			0.0026737967914438						0.0784313725490196	0.020001061496956102	0.0039368313599824	0.0188710888910094
JdFR-80	JdFR-80	Aminicenantales	Aminicenantia	Acidobacteriota	Bacteria									0.0196078431372549			
JdFR-88	JdFR-88	Thermodesulfovibrionales	Thermodesulfovibrionia	Nitrospirota	Bacteria		0.0083565459610027										
JdFR-97	JdFR-97	JdFR-97	JdFR-97	Desulfobacterota	Bacteria				0.0034071550255536		0.0021321965654842			0.0392156862745098	0.004	0.0039370078740157	
Jejuia	Flavobacteriaceae	Flavobacteriales	Bacteroidia	Bacteroidota	Bacteria	0.0131578947368421	0.019689448771337197	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0833333333333382		0.0200036665904223	0.0196850393700786	0.0094339622641509
Jeotgalibaca	Aerococcaceae	Lactobacillales	Bacilli	Bacillota	Bacteria		0.1531005548657407	0.030173995837681503	0.07666098807696299	0.1022727272727272	0.1343926959563465	0.090920163304505	0.1583333333333431	0.19607843137254902	0.0722137796648158	0.027559055118109903	0.0094339622641509
Jeotgalicoccus	Salinicoccaceae	Staphylococcales	Bacilli	Bacillota	Bacteria									0.0196078431372549			
Jettenia	Brocadiaceae	Brocadiales	Brocadiia	Planctomycetota	Bacteria	0.0131578947368421	0.0027855153203342									0.0039370078740157	
Jezberella	Burkholderiaceae	Burkholderiales	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0141184181306688	0.0026737967914438	0.0102214650766609		0.0052548610093891	0.0681873543795252	0.0750000000000049		0.0200036665904223	0.0078740157480314	0.0094339622641509
Jhaorihella	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota	Bacteria									0.0196078431372549			
Jiulongibacter	Spirosomataceae	Cytophagales	Bacteroidia	Bacteroidota	Bacteria		0.0139275766016712	0.0187165775401069			0.0042643923240938					0.0118110236220472	0.0094339622641509
Johnevansia	Johnevansiaceae	CACTJB01	Gammaproteobacteria	Pseudomonadota	Bacteria												0.0094339622641509
Johnsonella	Lachnospiraceae	Lachnospirales	Clostridia	Bacillota	Bacteria									0.0784313725490196			
Jonquetella	Dethiosulfovibrionaceae	Synergistales	Synergistia	Synergistota	Bacteria	0.0131578947368421	0.0027855153203342										
Jutongia	Lachnospiraceae	Lachnospirales	Clostridia	Bacillota	Bacteria		0.0055702105166283	0.0909090909090909	0.0017035775127768	0.0454545454545454	0.0127589385745555			0.058823529411764705	0.0320000000000001	0.0078740157480314	
KA00134	Peptoniphilaceae	Tissierellales	Clostridia	Bacillota	Bacteria			0.0058162653712135	0.0017035775147826					0.0392156862745098			
KBS-83	Acidobacteriaceae	Terriglobales	Terriglobia	Acidobacteriota	Bacteria		0.0217996517520355	0.0056411529263612			0.0087443803801607			0.0392156862745098	0.0082064464839714	0.0039370078740157	0.0094339622641509
KBS-96	Bryobacteraceae	Bryobacterales	Terriglobia	Acidobacteriota	Bacteria		0.0027855153203342	0.0053475935828877									
KM106-2	Lachnospiraceae	Lachnospirales	Clostridia	Bacillota	Bacteria		0.0028390298344205	0.0160427807486631						0.0196078431372549	0.0040000001258077	0.0354330708661417	
Kaftiobacterium	Kaftiobacteriaceae	Sysuimicrobiales	Sysuimicrobiia	Sysuimicrobiota	Bacteria									0.0392156862745098		0.0039370078740157	
Kaiparowitsia	Elainellaceae	Elainellales	Cyanobacteriia	Cyanobacteriota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407					0.003937184388067	0.0201093946616221
Kaistella	Weeksellaceae	Flavobacteriales	Bacteroidia	Bacteroidota	Bacteria	0.0131578947368421	0.1778420242048403	0.1420047892899974	0.0647359454944718	0.1363636363636362	0.13667615011218331			0.09803921568627451	0.0322064466097791	0.047244094488188795	0.0188679245283018
Kaistia	Kaistiaceae	Rhizobiales	Alphaproteobacteria	Pseudomonadota	Bacteria										0.0120000000000001		
Kallipyga	Peptoniphilaceae	Tissierellales	Clostridia	Bacillota	Bacteria			0.0026737967914438									
Kalu-18	Ilumatobacteraceae	Acidimicrobiales	Acidimicrobiia	Actinomycetota	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049		0.0200036665904223	0.0078740157480314	
Kamptonema	Microcoleaceae	Cyanobacteriales	Cyanobacteriia	Cyanobacteriota	Bacteria									0.0196078431372549			
Kandleria	Coprobacillaceae	Erysipelotrichales	Bacilli	Bacillota	Bacteria	0.006578947368421	0.0245851670723697	0.0056411529263612			0.0087443803801607		0.0416666666666352	0.0392156862745098	0.0082064464839714	0.0078740157480314	0.0188679245283018
Kangiella	Kangiellaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0066739690212975	0.0141184181306688	0.0026737967914438	0.008517887563884101		0.011651449495529799	0.0454600816522525	0.0750000000000049	0.0196078431372549	0.0200036665904223	0.0118112001360984	0.0201093946616221
Kapaibacterium	Kapaibacteriaceae	Kapaibacteriales	Kapaibacteriia	Bacteroidota_A	Bacteria									0.0196078431372549			
Kappaea	JAGLLT01	JAGLLT01	Koll11	Omnitrophota	Bacteria										0.0080000000000001		
Karelsulcia	Blattabacteriaceae	Flavobacteriales_B	Bacteroidia	Bacteroidota	Bacteria	0.013347938042595	0.0217996517520355	0.0056411529263612	0.0085178875549317		0.029295000571054698		0.0083333333333333	0.058823529411764705	0.0082064464839714	0.015748384524165403	0.0496527515873951
KatS3mg098	JAGOQP01	UBA6257	Minisyncoccia	Patescibacteriota	Bacteria											0.0118110236220472	0.0094339622641509
Kaustia	Im1	Rhizobiales	Alphaproteobacteria	Pseudomonadota	Bacteria											0.0039370078740157	
Kerstersia	Burkholderiaceae	Burkholderiales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.013347938042595		0.011632530742427	0.0068143100551188		0.0127931769722814		0.0083333333333598	0.0784313725490196		0.0118113766501497	0.0402187893232442
Ketobacter	Ketobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria									0.058823529411764705			
Ketogulonicigenium	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota	Bacteria		0.0028390298344205	0.0160427807486631	0.0017035775127768	0.0113636363636363					0.0040000001258077	0.0354330708661417	
Kibdelosporangium	Pseudonocardiaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Bacteria									0.0196078431372549			
Kiloniella	Kiloniellaceae	Kiloniellales	Alphaproteobacteria	Pseudomonadota	Bacteria				0.0017035775127768				0.0083333333333333		0.004		
Kineococcus	Kineococcaceae	Actinomycetales	Actinomycetes	Actinomycetota	Bacteria				0.0034071550255536		0.0021321965654842		0.0083333333333333	0.0392156862745098	0.008	0.0078740157480314	
Kineosphaera	Dermatophilaceae	Actinomycetales	Actinomycetes	Actinomycetota	Bacteria									0.0196078431372549			
Kineosporia	Kineosporiaceae	Actinomycetales	Actinomycetes	Actinomycetota	Bacteria	0.0066739690212975	0.0028390298344205	0.0160427807486631	0.0017035775127768		0.0063965884861407				0.0040000001258077	0.039370255254208696	0.0201093946616221
Kineothrix	Lachnospiraceae	Lachnospirales	Clostridia	Bacillota	Bacteria	0.1855922519728685	0.718200356304613	0.6802371121897556	0.1788207842246044	0.2846914021402126	0.3914230556969166	0.522766883964655	0.6828112492844957	1.3529411764705883	0.4096772399170796	0.5000008825702535	0.4335707862906732
Kinetoplastibacterium	Burkholderiaceae	Burkholderiales	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0217996517520355	0.0056411529263612			0.0087443803801607		0.0083336620435535	0.0392156862745098	0.0162064464839714	0.0196850393700786	0.0188679245283018
Kingella	Neisseriaceae	Burkholderiales	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0217996517520355	0.0056411529263612			0.0087443803801607			0.09803921568627451	0.0082064464839714	0.0157480314960628	0.0188679245283018
Kingella_A	Neisseriaceae	Burkholderiales	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0217996517520355	0.0056411529263612			0.010876576542207599	0.0227272727272727	0.0083333333333333	0.058823529411764705	0.0082064464839714	0.0275590551181101	0.0283018867924527
Kingella_B	Neisseriaceae	Burkholderiales	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0141184181306688	0.0026737967914438	0.008517887563884101	0.0113636363636363	0.0437857370124822	0.0454600816522525	0.0750000000000049	0.0196078431372549	0.031999999818589905	0.0157480314960628	
Kingella_D	Neisseriaceae	Burkholderiales	Gammaproteobacteria	Pseudomonadota	Bacteria			0.0058162653712135	0.0034071550275594		0.0385308760030931			0.0392156862745098	0.0159963332281676	0.0078740157480314	
Kinneretia	Burkholderiaceae	Burkholderiales	Gammaproteobacteria	Pseudomonadota	Bacteria									0.0196078431372549			
Kitasatospora	Streptomycetaceae	Streptomycetales	Actinomycetes	Actinomycetota	Bacteria	0.0846198025583088	0.0688944409573669	0.06713847912956959	0.7015632206526443	0.0113636363636363	0.1269665201075463	0.1818237180158888	0.10833333333336459	0.33276643498291225	0.0602101143577076	0.0708663182463344	0.0905530898191612
Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota	Bacteria	3.528864940643699	15.540881654634925	14.395063627621704	7.258905223671333	5.111931576278299	9.747758535734743	9.887069077354054	14.688476835083655	30.90844335659523	8.798219824341976	11.88192635637194	11.35310003386867
Klugiella	Microbacteriaceae	Actinomycetales	Actinomycetes	Actinomycetota	Bacteria		0.0217996517520355	0.0056411529263612			0.0087443803801607			0.0392156862745098	0.0082064464839714	0.0039370078740157	0.0094339622641509
Kluyvera	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0141184181306688	0.0026737967914438	0.0102214650766609		0.0052548610093891	0.0454600816522525	0.0750000000000049	0.058823529411764705	0.0200036665904223	0.015748031496044902	0.0188679245283018
Kmv16	UBA2294	Desulfuromonadales	Desulfuromonadia	Desulfobacterota	Bacteria											0.0118110236220472	0.0094339622641509
Kmv29	Aminicenantaceae	Aminicenantales	Aminicenantia	Acidobacteriota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407					0.003937184388067	0.0201093946616221
Knoellia	Dermatophilaceae	Actinomycetales	Actinomycetes	Actinomycetota	Bacteria										0.0080000000000001		
Kocuria	Micrococcaceae	Actinomycetales	Actinomycetes	Actinomycetota	Bacteria	0.039663727516279196	0.2191869308843136	0.3240101173947284	0.0357202731294351	0.1028732203220311	0.0478434574091269	0.0454554033079786	0.0828102631538011	0.29411764705882354	0.060000000377423104	0.1614176758627477	0.1144447688643801
Komagataeibacter	Acetobacteraceae	Acetobacterales	Alphaproteobacteria	Pseudomonadota	Bacteria		0.013926756477631	0.0967253562803044	0.0102214650786667	0.0454545454545454	0.02341991938479		0.0083333333333333	0.058823529411764705	0.028	0.011811023622047102	
Komarekiella	Nostocaceae	Cyanobacteriales	Cyanobacteriia	Cyanobacteriota	Bacteria								0.0083336620435535	0.0196078431372549	0.0160000000000001	0.0039370078740157	
Kordia	Flavobacteriaceae	Flavobacteriales	Bacteroidia	Bacteroidota	Bacteria			0.0058162653712135	0.0017035775147826				0.0083333333333333	0.0392156862745098			
Kordiimonas	Kordiimonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota	Bacteria			0.0058162653712135	0.0017035775147826					0.058823529411764705			0.0094339622641509
Kosakonia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.019831863758139598	0.1532033426183843	0.1234633241947428	0.0681431005220312	0.1363636363636362	0.1343283582181633	0.0227272727272727	0.0083336620435535	0.058823529411764705	0.032	0.051181278876255704	0.0484112814540748
Kouleothrix	Roseiflexaceae	Chloroflexales	Chloroflexia	Chloroflexota	Bacteria						0.0042643923240938			0.0196078431372549		0.0039370078740157	
Kozakia	Acetobacteraceae	Acetobacterales	Alphaproteobacteria	Pseudomonadota	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049		0.0200036665904223	0.0078740157480314	
Kribbella	Kribbellaceae	Propionibacteriales	Actinomycetes	Actinomycetota	Bacteria	0.0066739690212975		0.0058162653712135	0.0085178875569375		0.0697578860931304			0.058823529411764705		0.0354332473801928	0.0389773191899239
Kriniovivens	Krinioviventaceae	Residuimicrobiales	Zhuqueibacteria	Zhuqueibacterota	Bacteria											0.0157480314960629	0.0094339622641509
Kryptonium	Kryptoniaceae	Kryptoniales	Kryptoniia	Bacteroidota_A	Bacteria		0.0028390298344205	0.0160427807486631						0.058823529411764705	0.012000001283314	0.0354330708661417	0.0188710888910094
Ktedonobacter	Ktedonobacteraceae	Ktedonobacterales	Ktedonobacteria	Chloroflexota	Bacteria											0.0118110236220472	0.0094339622641509
Kuenenia	Brocadiaceae	Brocadiales	Brocadiia	Planctomycetota	Bacteria	0.0131578947368421	0.15496035509840708	0.0690620786309111	0.0152773429631495	0.0233277657765767	0.0031015759912224	0.0454554033079786	0.0828102631538011				0.0364901304845323
Kurthia	Planococcaceae	Bacillales_A	Bacilli	Bacillota	Bacteria	0.0131578947368421	0.0387035852030385	0.0109887465092488	0.0068143100511073		0.0139992413895498	0.0454600816522525	0.0833333333333382	0.09803921568627451	0.0282101130743937	0.02755905511811	0.0188679245283018
Kushneria	Halomonadaceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0066739690212975	0.0053274947216248		0.0017035775127768		0.0212579384806631					0.003937184388067	0.0201093946616221
Kyrpidia	Kyrpidiaceae	Kyrpidiales	Bacilli	Bacillota	Bacteria		0.0028390298344205	0.0160427807486631							0.0040000001258077	0.0354330708661417	
LB3-1	Kallotenuaceae	Chloroflexales	Chloroflexia	Chloroflexota	Bacteria		0.0217996517520355	0.0056411529263612			0.0087443803801607			0.0392156862745098	0.0082064464839714	0.0039370078740157	0.0094339622641509
LBTN01	GWA2-37-8	Magasanikbacterales	Patescibacteriia	Patescibacteriota	Bacteria			0.0080213903743315			0.0063965884861407					0.0039370078740157	
LBZV01	GWA2-41-24	Curtissbacterales	Microgenomatia	Patescibacteriota	Bacteria						0.0021321961620469						
LC5-1	Solirubrobacteraceae	Solirubrobacterales	Thermoleophilia	Actinomycetota	Bacteria												0.0094339622641509
LC5-5	CADCSY01	Acidimicrobiales	Acidimicrobiia	Actinomycetota	Bacteria								0.0083333333333333	0.0196078431372549			
LD21	VadinHA17	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	0.019831863758139598	0.19371745481553188	0.09341980909737921	0.0272023855525872	0.0233277657765767	0.0320261905151005	0.1136427576875038	0.1661439251973595	0.21568627450980393	0.052210112042696204	0.0590552946242872	0.0754674496744562
LFER01	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota	Bacteria	0.019831863758139598	0.0027855153203342		0.0017035775127768		0.0063965884861407		0.0083333333333333	0.13725490196078433		0.003937184388067	0.0201093946616221
LGRD01	Burkholderiaceae	Burkholderiales	Gammaproteobacteria	Pseudomonadota	Bacteria												0.0094339622641509
LGRT01	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota	Bacteria		0.0028390298344205	0.0160427807486631			0.0556038543883771		0.0249999999999999	0.0392156862745098	0.0040000001258077	0.039370078740157397	
LH-M37	SZUA-229	SZUA-229	Gammaproteobacteria	Pseudomonadota	Bacteria										0.0039999999999988		
LJNS01	Steroidobacteraceae	Steroidobacterales	Gammaproteobacteria	Pseudomonadota	Bacteria											0.0118110236220472	0.0094339622641509
LMDS01	Burkholderiaceae	Burkholderiales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0131578947368421	0.0084635749891752	0.03475935828877	0.0034071550255536		0.0021321965654842			0.058823529411764705	0.016000000251614202	0.0748031496062991	
LMEP-6097	LMEP-6097	LMEP-6097	Vampirovibrionia	Cyanobacteriota	Bacteria	0.0197368421052631	0.0306406685236768	0.0106951871657754		0.0113636363636363					0.008		0.0094339622641509
LS-NOB	VA-1	Nitrospinales	Nitrospinia	Nitrospinota	Bacteria		0.0915791030508321	0.0353464769757169	0.025553662691652303		0.033253343788488696	0.1363802449567575	0.233333333333348	0.09803921568627451	0.0964238940225213	0.0787401574803144	0.0377390134193112
LW23	UBA1321	Methylacidiphilales	Verrucomicrobiia	Verrucomicrobiota	Bacteria	0.0131578947368421	0.0501392757660167	0.1042780748663101	0.0085178875728364	0.034090909090909	0.0170575693055834				0.012		
Labedella	Microbacteriaceae	Actinomycetales	Actinomycetes	Actinomycetota	Bacteria									0.0196078431372549			
Labilibaculum	Marinifilaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria			0.0058162653712135	0.0017035775147826					0.0392156862745098	0.004	0.0118110236220472	0.0094339622641509
Labilithrix	Polyangiaceae	Polyangiales	Polyangia	Myxococcota	Bacteria			0.0026737967914438			0.0042643923240938		0.0166666666666666	0.0392156862745098			0.0188679245283018
