family	order	class	phylum	superkingdom	E1.filtered.qc-renamed	E2.filtered.qc-renamed	E3.filtered.qc-renamed	E4.filtered.qc-renamed	E5.filtered.qc-renamed	E6.filtered.qc-renamed	E7.filtered.qc-renamed	N1.filtered.qc-renamed	N2.filtered.qc-renamed	O1.filtered.qc-renamed	O2.filtered.qc-renamed	S1.filtered.qc-renamed
Marisalimonadaceae	Puniceispirillales	Alphaproteobacteria	Pseudomonadota	Bacteria	0.019831863758139598	0.0698822390514402	0.134627183148844	0.0221465076790625	0.045454545454545296	0.0843128731894903	0.0454600816522525	0.0750000000000049	0.13725490196078433	0.0440036667162301	0.0472442710022401	0.0201093946616221
Marispirochaetaceae	JC444	Spirochaetia	Spirochaetota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407					0.003937184388067	0.0201093946616221
Massilibacteriaceae	Bacillales_E	Bacilli	Bacillota	Bacteria								0.0083333333333333			0.0039370078740157	
MedAcidi-G1	Acidimicrobiales	Acidimicrobiia	Actinomycetota	Bacteria	0.019831863758139598	0.0829886171757119	0.0353464769757169	0.0238446686759009		0.0407916601548183	0.11364743603177771	0.1833336620435897	0.3333333333333333	0.09242022627459401	0.10236238123846	0.0484112814540748
Megasphaeraceae	Veillonellales	Negativicutes	Bacillota	Bacteria	0.0661695602957163	0.3759452016439701	0.4935030718892665	0.1260647359763535	0.24999999999999958	0.3200906139931254	0.18184032660901	0.3083333333333529	0.49019607843137253	0.2284275642112636	0.1850400761349441	0.2125257077954314
Melioribacteraceae	Ignavibacteriales	Ignavibacteria	Bacteroidota_A	Bacteria	0.0263157894736842	0.20401794994764091	0.24302194867791652	0.023850085187827802	0.2159090909090908	0.2081238708811335	0.0909146271067979	0.0916666666666715	0.09803921568627451	0.047797278766286505	0.0157480314960628	
Mesoaciditogaceae	Mesoaciditogales	Thermotogae	Thermotogota	Bacteria	0.0066739690212975	0.0028390298344205	0.0160427807486631	0.0017035775127768		0.0063965884861407				0.0040000001258077	0.039370255254208696	0.029543356925773
Metamycoplasmataceae	Mycoplasmatales	Bacilli	Bacillota	Bacteria	0.1924562642999189	0.5814590592948445	0.64790262305349	0.18739352645128848	0.2386363636363632	0.5229381915175375	0.36368065321802	0.6666666666667057	1.0	0.3528525155483516	0.5039382434723902	0.3913711039419509
Methylacidiphilaceae	Methylacidiphilales	Verrucomicrobiia	Verrucomicrobiota	Bacteria			0.0026737967914438					0.0171894081359785	0.0196078431372549		0.0196850393700786	0.0094339622641509
Methylococcaceae	Methylococcales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.039663727516279196	0.0442746158437069	0.0109887465092488	0.0102214650766609		0.031056810685924998	0.0454600816522525	0.10000032871022499	0.1568627450980392	0.0562101130743948	0.0472444475162911	0.0779578027425554
Methyloligellaceae	Rhizobiales	Alphaproteobacteria	Pseudomonadota	Bacteria	0.02669587608519	0.0585000630025483	0.051095698380906496	0.0238500851788754		0.057633633719220395	0.11364743603177771	0.1583336620435633	0.11764705882352941	0.0722137799164312	0.145669997394787	0.0993055031747902
Methylomirabilaceae	Methylomirabilales	Methylomirabilia	Methylomirabilota	Bacteria									0.0196078431372549		0.0157480314960629	0.0188679245283018
Methylomonadaceae	Methylococcales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.059685634580171704	0.1745994958767436	0.2665239039600129	0.0579216354294708	0.045454545454545296	0.2178966808214632	0.11364189983407061	0.1166669953768916	0.6470588235294118	0.1886193389936506	0.41338670934190846	0.2514966982599401
Methylophagaceae	Nitrosococcales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0329897584949817	0.0196894487713372	0.0053475935828876	0.0136286201022145		0.1079183764524842	0.0454600816522525	0.1000000000000048	0.0784313725490196	0.04799999981859	0.051181278876255606	0.07671316824652749
Methylophilaceae	Burkholderiales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.1859723385843743	0.9455581811689904	0.76870846494199	0.2144807861643429	0.297256024602457	0.37622803235088037	0.4545812452919962	0.7317644515049861	1.0784313725490196	0.3892570176884396	0.6653559193351198	0.5492622699377454
Methylopilaceae	Rhizobiales	Alphaproteobacteria	Pseudomonadota	Bacteria	0.0066739690212975			0.0034071550255536		0.0449274644892338	0.0227272727272727		0.0196078431372549	0.0119963332281676	0.0157482080101141	0.0201093946616221
Methylothermaceae	Methylococcales	Gammaproteobacteria	Pseudomonadota	Bacteria									0.09803921568627451			
Micavibrionaceae	Micavibrionales	Alphaproteobacteria	Pseudomonadota	Bacteria	0.0066739690212975	0.1521748397780729	0.0717358754223549	0.0220916530142567	0.0233277657765767	0.0908243088076431	0.0681826760352513	0.1078105918640212	0.1568627450980392	0.0559926664563352	0.059055294624287005	0.0754674496744562
Microbacteriaceae	Actinomycetales	Actinomycetes	Actinomycetota	Bacteria	0.39024837110012367	1.6146957596228881	1.9271431965580994	0.40524827897438287	0.7410383358335785	1.0356165484881732	0.9773370568612371	1.4146625634770928	3.4705882352941178	1.0582248753708814	1.6417359902596536	1.1261315328147852
Micrococcaceae	Actinomycetales	Actinomycetes	Actinomycetota	Bacteria	0.411038274767769	1.7420173324923078	1.5956044282607593	0.3949502932270363	0.5825479197919733	0.8294441710894548	0.9546217143828117	1.522385963943278	2.0	0.8342965827594999	1.0157505026927753	0.9721470466667812
Microcoleaceae	Cyanobacteriales	Cyanobacteriia	Cyanobacteriota	Bacteria	0.039663727516279196	0.15416841985330298	0.2196264646341488	0.0511019088794005	0.034090909090909	0.268597207378046	0.0454545454545454	0.0833770933873796	0.7843137254901961	0.1568147883128243	0.2401578333430617	0.1439987029543193
Microcystaceae	Cyanobacteriales	Cyanobacteriia	Cyanobacteriota	Bacteria	0.053011665558874196	0.3687687371191298	0.2241543263763509	0.0629226586710642	0.058019167916789696	0.1042202389950262	0.18183096992046222	0.3578099344435904	0.27450980392156865	0.1080036669122407	0.24409519424518059	0.20058765093630748
Micromonosporaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Bacteria	0.07932745503255839	0.7564126038680243	0.7444202690261048	0.1395836467629965	0.2057464406440622	0.2710421427347673	0.5227732780157953	0.8656208550178877	1.2745098039215685	0.4296809089483181	0.5039377139302181	0.37040846477914646
Micropepsaceae	Micropepsales	Alphaproteobacteria	Pseudomonadota	Bacteria	0.0661695602957163	0.48674714509527917	0.3272143673268879	0.1157884162348866	0.19378231123112188	0.2803106510121677	0.1363700304147765	0.1661435964871393	0.5294117647058824	0.1530332948929069	0.09842572639256461	0.2301415850262467
Microscillaceae	Cytophagales	Bacteroidia	Bacteroidota	Bacteria		0.0055702105166283	0.0909090909090909	0.0017035775127768	0.0454545454545454	0.0127589385745555			0.0196078431372549	0.0320000011575063	0.0078740157480314	0.0188710888910094
Microtrichaceae	Acidimicrobiales	Acidimicrobiia	Actinomycetota	Bacteria	0.0331798018007346	0.06334226678949449	0.029998883392829297	0.0153321976149913		0.0419333872281326	0.0681873543795252	0.0833333333333382	0.27450980392156865	0.07241656084167941	0.0944887185185313	0.11693512193247929
Midichloriaceae	Rickettsiales	Alphaproteobacteria	Pseudomonadota	Bacteria	0.0066739690212975	0.1059030966867881	0.0401069518716576	0.0579216354344122	0.1022727272727272	0.1236673773987206		0.0083333333333333	0.058823529411764705	0.0200000001258065	0.06692931037231879	0.0389773191899239
Miltoncostaeaceae	Miltoncostaeales	Thermoleophilia	Actinomycetota	Bacteria	0.019831863758139598	0.0302632267412107	0.0457481047980189	0.0034071550255536	0.0113636363636363	0.0194053611903952		0.0083333333333333	0.13725490196078433	0.020206445578081503	0.0826773418683818	0.029543356925773
Minisyncoccaceae	Minisyncoccales	Minisyncoccia	Patescibacteriota	Bacteria		0.024638681586456	0.0216839336750243			0.0130087727042545		0.0083333333333333	0.0784313725490196	0.0202064477672854	0.043307086614173096	0.0377390134193112
Minwuiaceae	Minwuiales	Alphaproteobacteria	Pseudomonadota	Bacteria	0.0131578947368421	0.0056245451547547	0.0160427807486631	0.0051107325383304	0.0113636363636363		0.0227272727272727			0.0080000001258065	0.0354330708661417	
MnTg04	MnTg04	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407			0.0196078431372549	0.0080000011575063	0.003937184388067	0.0389804835526315
Moduliflexaceae	Moduliflexales	Moduliflexia	Moduliflexota	Bacteria									0.0196078431372549			
Monoglobaceae	Monoglobales	Clostridia	Bacillota	Bacteria	0.0066739690212975		0.0053475935828876	0.0102214650677085		0.0184184244322844			0.11764705882352941	0.0160000000000001	0.027559231632161302	0.029543356925773
Moorellaceae	Moorellales	Moorellia	Bacillota	Bacteria		0.008356545961002701	0.0026737967914438			0.0556038543883771						
Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	1.888025189648664	7.916771306379074	6.921436022106416	5.1343139827315785	3.2009882278227653	6.3499770349760984	5.3412967044477995	7.453675707266097	16.085480837358986	4.672336031808603	6.086637063284424	5.713611633622676
Moritellaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota	Bacteria			0.0080213903743315			0.0063965884861407				0.004	0.0078740157480314	
Motilibacteraceae	Motilibacterales	Actinomycetes	Actinomycetota	Bacteria								0.0083333333333333				
Mucispirillaceae	Deferribacterales	Deferribacteres	Chrysiogenota	Bacteria	0.1385379813483478	0.1537982636086839	0.3716577540106949	0.0477001703756554	0.1136363636363634	0.1236332253142033	0.1363747087590504	0.1833339907537834	0.39215686274509803	0.2640036713445264	0.236221178497149	0.1747866943761202
Multivoraceae	Multivoradales	Thermoanaerobaculia	Acidobacteriota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407		0.0255227414693118	0.058823529411764705		0.003937184388067	0.0201093946616221
Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	3.001468137233048	13.987327933463108	12.568371902055938	6.759801034032576	4.747088997899752	9.182879828138208	8.705138455874865	12.358319977559066	25.82302418456551	7.758275768947463	11.602397328433682	10.129458004972552
Mycobacteriaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Bacteria	2.4513738780541625	7.788611755957946	6.491217768396716	3.5828503390800277	2.46355285028501	6.061111068305006	5.682240728249998	8.126583097837656	17.31725022260106	5.067678450454807	7.059081065675825	7.2867427082742
Mycoplasmataceae	Mycoplasmatales	Bacilli	Bacillota	Bacteria	0.1443054371384804	0.4554633281131716	0.1883966783211942	0.8225118075518837	0.1596966307837908	0.4011789532645901	0.3863866390078976	0.46614359648715387	0.35237427812016714	0.1602174473571413	0.1535443661709207	0.2653260426684076
Mycoplasmoidaceae	Mycoplasmatales	Bacilli	Bacillota	Bacteria	0.085811380748103	0.5084011147880071	0.52245819864852	0.1379349239049968	0.2506004930493035	0.3591563710746874	0.1591028393397563	0.2828109205742511	0.6666666666666666	0.20441289439166632	0.28740210434530217	0.1817271392094643
Myxococcaceae	Myxococcales	Myxococcia	Myxococcota	Bacteria	0.019831863758139598	0.1947994721699296	0.16653763220131781	0.0817717206242457	0.14772727272727249	0.1525919923352442	0.0454600816522525	0.0833336620435584	0.3137254901960784	0.1122111759804699	0.1141732283464741	0.0672855347077918
N074bin48	N074bin48	UBA1144	Desulfobacterota_D	Bacteria			0.0080213903743315			0.0063965884861407					0.0157480314960629	0.0094339622641509
NAC60-12	SAR324	SAR324	SAR324	Bacteria	0.0333698451064875	0.24088379488370548	0.2417095355469159	0.0459417381971437	0.0687823112311221	0.0921371699521279	0.1363755666124836	0.2328102631538109	0.3529411764705882	0.1244202276837156	0.18110324477498	0.2030780040044067
NBLK01	Rs-D84	Alphaproteobacteria	Pseudomonadota	Bacteria	0.0066739690212975	0.0217996517520355	0.0056411529263612	0.0017035775127768		0.0151409688663014			0.0392156862745098	0.0082064464839714	0.007874192262082701	0.029543356925773
NBRC-103111	Paenibacillales	Bacilli	Bacillota	Bacteria	0.039663727516279196	0.0112490903095094	0.0459232172428712	0.0085178875658898	0.0113636363636363	0.0127931769722814		0.0249999999999999	0.1568627450980392	0.0240000014091205	0.1299216128706218	0.0873917650067063
NICIL-2	Kapaibacteriales	Kapaibacteriia	Bacteroidota_A	Bacteria								0.0083336620435535	0.0196078431372549	0.0119999999999988	0.0078740157480314	
NORP154	Flavobacteriales	Bacteroidia	Bacteroidota	Bacteria									0.0196078431372549			
NORP312	Flavobacteriales	Bacteroidia	Bacteroidota	Bacteria									0.0196078431372549			
NS-4	Nitrospirales	Nitrospiria	Nitrospirota	Bacteria		0.0169574479650893	0.0187165775401069	0.0068143100511073		0.0095192533334829	0.0454600816522525	0.0750000000000049	0.0196078431372549	0.032003667873736305	0.043307086614173096	0.0188710888910094
Nakamurellaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407			0.058823529411764705	0.0080000000000001	0.003937184388067	0.0201093946616221
Nannocystaceae	Nannocystales	Polyangia	Myxococcota	Bacteria	0.006578947368421	0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049	0.0392156862745098	0.0280036677479286	0.0157480314960628	0.0283050511551603
Nanogingivalaceae	Saccharimonadales	Saccharimonadia	Patescibacteriota	Bacteria			0.0026737967914438	0.0034071550255536							0.0157480314960629	0.0094339622641509
Nanopelagicaceae	Nanopelagicales	Actinomycetes	Actinomycetota	Bacteria	0.2121416838883732	0.6365979168597341	0.7536116161308266	0.16865417376705769	0.2165148126019725	0.5917966381986739	0.5227613477669479	0.5994769298204969	1.392156862745098	0.5380681375686919	0.7952785912900487	0.717991467417786
Nanoperiomorbaceae	Saccharimonadales	Saccharimonadia	Patescibacteriota	Bacteria	0.0131578947368421	0.0747779573524727	0.1259620085413344	0.0085178875728364	0.034090909090909	0.0321985381718848		0.016667324087107	0.0784313725490196	0.0482064477672854	0.0629921259842517	0.0377390134193112
Nanosynbacteraceae	Saccharimonadales	Saccharimonadia	Patescibacteriota	Bacteria	0.0463376965375767	0.0737555012171091	0.016923458779083602	0.0068143100511072		0.049687298922997995	0.0454545454545454		0.23529411764705882	0.0246193394519142	0.0590556476523896	0.1263659198339226
Nanosyncoccaceae	Saccharimonadales	Saccharimonadia	Patescibacteriota	Bacteria	0.0594955912744188	0.294747101456956	0.3258161051601035	0.1090343773267085	0.2045454545454544	0.2210679633828635	0.1818292542135958	0.2666669953769014	0.7058823529411764	0.2286303411355332	0.3385832067075069	0.21127790893669599
Nap2-2B	Desulfotomaculales	Desulfotomaculia	Bacillota	Bacteria		0.0217996517520355	0.0056411529263612			0.0087443803801607			0.0392156862745098	0.0082064464839714	0.011811023622047102	0.0094339622641509
Natronincolaceae	Peptostreptococcales	Clostridia	Bacillota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407		0.0083336620435535		0.008	0.0118112001360984	0.0201093946616221
Natronogracilivirgulaceae	Balneolales	Rhodothermia	Bacteroidota_A	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407			0.058823529411764705	0.0080000011575063	0.003937184388067	0.0389804835526315
Natronospirillaceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0131578947368421	0.0529247910863509	0.1042780748663101	0.0085178875728364	0.034090909090909	0.0170575693055834				0.012	0.0157480314960629	0.0094339622641509
Nautiliaceae	Nautiliales	Campylobacteria	Campylobacterota	Bacteria		0.0217996517520355	0.011457418297574701	0.0017035775147826		0.0087443803801607			0.0784313725490196	0.0082064464839714	0.0039370078740157	0.0094339622641509
Negativicoccaceae	Veillonellales	Negativicutes	Bacillota	Bacteria			0.0026737967914438						0.0196078431372549			
Neiellaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota	Bacteria								0.0083333333333333				
Neisseriaceae	Burkholderiales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.5413227989127782	2.4409732630636847	2.269328356035985	1.3946944332677615	1.0478565176517596	1.9459310216818235	1.2728026747111965	1.672952136756389	5.5288448663554615	1.3533880798364069	2.283469509322559	1.7914347999551956
Nemesobacteraceae	Nemesobacterales	UBA1144	Desulfobacterota_D	Bacteria	0.0066739690212975			0.0017035775127768	0.0113636363636363	0.0063965884861407			0.0196078431372549		0.007874192262082701	0.0201093946616221
Nevskiaceae	Nevskiales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0532017088646271	0.08405417169619529	0.1417112299465239	0.0357751277772654	0.034090909090909	0.06807901880669	0.090920163304505	0.16666666666670288	0.11764705882352941	0.07600733343245761	0.125985311052811	0.1300903302338835
Nitratiruptoraceae	Campylobacterales	Campylobacteria	Campylobacterota	Bacteria		0.0083565459610027	0.0026737967914438			0.0021321961620469			0.0196078431372549			
Nitriliruptoraceae	Nitriliruptorales	Nitriliruptoria	Actinomycetota	Bacteria	0.032989758495754404	0.2020196661384082	0.168286119257807	0.0391274281420249	0.0687823112311221	0.0469173252517029	0.1590973031420492	0.157810263153806	0.09803921568627451	0.0522101130743937	0.0511812788762555	0.0754674496744562
Nitrococcaceae	Nitrococcales	Gammaproteobacteria	Pseudomonadota	Bacteria									0.0392156862745098			
Nitrosococcaceae	Nitrosococcales	Gammaproteobacteria	Pseudomonadota	Bacteria									0.0392156862745098			
Nitrosomonadaceae	Burkholderiales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.1120321485689107	0.3164278720541169	0.3158136145755443	0.06637925185443751	0.102873220322031	0.1219489020848932	0.1591028393397563	0.2328102631538109	0.49019607843137253	0.192210112821048	0.11417358137455841	0.1050108066002292
Nitrospinaceae	Nitrospinales	Nitrospinia	Nitrospinota	Bacteria	0.0647879388001692	0.0329228565605764	0.0374331550802139	0.6930453330887603		0.102306297907762	0.1363636363636363	0.0166666666666666	0.1366880036103632	0.0080000011575063		0.042141808365086394
Nitrospiraceae	Nitrospirales	Nitrospiria	Nitrospirota	Bacteria	0.0795174983383113	0.3524615300878458	0.2788491312836563	0.10897410616988619	0.17105503850384918	0.3912571394070869	0.090909948762524	0.1249996712897795	0.4117647058823529	0.0922027825303811	0.244095547273283	0.2514924498211891
Nocardioidaceae	Propionibacteriales	Actinomycetes	Actinomycetota	Bacteria	0.0995394054022038	0.4903226642104394	0.2312512421783826	0.13452776885752699	0.1369641294129402	0.3165504961263238	0.2954830842965138	0.5078102631538254	0.8431372549019608	0.2692570159574975	0.4055133996500816	0.4250313453385738
